,name,link,site,zp
234,"Участие в разработке новых фич, начиная с проработки бизнес-логики и заканчивая кодингом и развертыванием. Поддержка и рефакторинг легаси кода. Понимание принципов ООП и современных подходов к разработке (TDD, BDD, CI, DevOps и т. д.). Уверенные знания языка C# и...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47674917?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 100 000 руб.
235,"Анализ программной, аппаратной и интеграционной архитектуры, анализ информационных потоков между модулями системы и между Информационной системой (ИС) и внешними системами. Опыт участия в проектах внедрения корпоративных информационных систем. Опыт работы архитектором или ведущим программистом в составе функциональной группы на проекте...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48281762?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 100 000 руб.
236,"Принимать участие в разработке концепции реализации задач совместно с аналитиком (без взаимодействия с пользователями). Выполнять задачи по разработке, от небольшой...Уметь мыслить системно. Сопоставлять услышанное, быстро соображать, задавать уточняющие вопросы, выявлять несостыковки, приводить контрпримеры. Иметь опыт разработки в обычном и...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47614404?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,140 000 – 160 000 руб.
237,"Офлайн собеседование (лучше захватить примеры работ, если есть). Выполнение оплачиваемого тестового задания (упрощенное повторение готового проекта, чтобы была возможность сравнить...PhpStorm. Visual Studio Code. Framework Symfony — разработчики с опытом работы laravel или yii, быстро переходят на этот framework. PHP. Twig. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48103347?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,70 000 – 100 000 руб.
238,"Не знаю, что еще пишут, так как не программист. Большим плюсом будет работа с парсингом и браузером. Можно работать когда...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48194334?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,40 000 – 65 000 руб.
239,"Знание основ программирования. Кнута цитировать вы не обязаны, но главы из какой-нибудь классической книжки а-ля “Алгоритмы и Структуры...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/26299449?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,
240,Необходима.Способность поддержать рабочий разговор на английском языке. Проактивная коммуникация в работе.,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47671480?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,3 500 – 4 500 USD
241,"Администрирование и сопровождение пакета ПО 1С, написание доработок конфигураций ПО 1С по заявкам, создание новых и модификация существующих...Высшее профильное образование. Опыт системного администрирования различных современных операционных систем. Опыт обслуживания серверного оборудования; иметь навыки администрирования и обслуживания антивирусного...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47878027?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 80 000 руб.
242,"Доработка конфигураций (Управление Торговлей 11.4, Бухгалтерия 3.0, ЗУП 8.3) под нужды компании. Написание отчетов, обработок, расширений. Высшее техническое образование. Знание типовых конфигураций (конфигурации те, которые есть в компании или с которыми предстоит работать). Знание языка запросов. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47681023?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,120 000 – 120 000 руб.
243,"Разработка веб-интерфейсов для многопользовательского распределенного ввода данных. Разработка веб-интерфейсов для визуализации данных, формирования отчетов. Разработка оптимизационных и аналитических...Знание и опыт разработки на C#, .NET Framework, ASP.NET, Entity Framework. Знание SQL и умение проектировать базы данных. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/43459296?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 102 000 руб.
244,"Портал для клиентов (скачивание многогигабайтных SDK, система разграничения доступа, helpdesk, сервисы сообщений на RabbitMQ, REST API). CRM для отдела продаж. Имеете опыт коммерческой разработки на PHP от 3 лет. Уверенно пишете SQL и умеете оптимизировать запросы и схемы, имеете опыт...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48090073?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,80 000 – 150 000 руб.
